elec_buy.emission_factor,elec_sell.emission_factor,elec_buy.variable_costs,elec_sell.variable_costs,weather.temperature,pv.fix,demand_heat.fix,dhs.temp_forward,dhs.temp_return,dhs_loss.fix,t_hp_air.eff_out_1,t_hp_air.max,t_hp_geo.eff_out_1,t_hp_ely.eff_out_1,t_hp_ely.eff_in_2,demand_elec.fix
0.546034917,-0.546034917,0.18,-0.04,10.5,0.001628943,167.6239662,65,45,44.60534634,3.139521101,1,3.11098,11.40692667,10.40692667,55.66806492
0.548219615,-0.548219615,0.18,-0.04,10.1,0.008354279,204.7386785,65,45,44.60534634,3.11664663,1,3.11098,11.40692667,10.40692667,64.00654896
0.530480992,-0.530480992,0.18,-0.04,9.5,0.029787261,239.3030085,65,45,44.60534634,3.082953153,1,3.11098,11.40692667,10.40692667,79.83989443
0.501681165,-0.501681165,0.18,-0.04,9.8,0.032940653,241.6572932,65,45,44.60534634,3.099708333,1,3.11098,11.40692667,10.40692667,110.4837633
0.473026234,-0.473026234,0.18,-0.04,10.3,0.059328575,258.9282072,65,45,44.60534634,3.128042048,1,3.11098,11.40692667,10.40692667,170.0517883
0.453073909,-0.453073909,0.18,-0.04,11.2,0.102490918,272.3106967,65,45,44.60534634,3.180369888,1,3.11098,11.40692667,10.40692667,225.4585184
0.459834806,-0.459834806,0.18,-0.04,12,0.071768088,272.2440561,65,45,44.60534634,3.228375472,1,3.11098,11.40692667,10.40692667,235.7122198
0.434682809,-0.434682809,0.18,-0.04,12,0.127620538,269.0418399,65,45,44.60534634,3.228375472,1,3.11098,11.40692667,10.40692667,225.6217775
0.410388158,-0.410388158,0.18,-0.04,11.6,0.177474333,223.4405867,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,215.8715701
0.41755491,-0.41755491,0.18,-0.04,12.2,0.087709921,194.4297069,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,190.475238
0.430339056,-0.430339056,0.18,-0.04,13,0.111681805,171.106783,65,45,44.60534634,3.290459615,1,3.11098,11.40692667,10.40692667,161.3475218
0.420976438,-0.420976438,0.18,-0.04,12.5,0.24498977,150.7188616,65,45,44.60534634,3.259121905,1,3.11098,11.40692667,10.40692667,163.321974
0.424776051,-0.424776051,0.18,-0.04,12.2,0.156902147,121.5795098,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,156.0694961
0.445709844,-0.445709844,0.18,-0.04,11.7,0.167328528,105.647369,65,45,44.60534634,3.210204503,1,3.11098,11.40692667,10.40692667,145.3124116
0.477881517,-0.477881517,0.18,-0.04,10.9,0.151223919,107.3447107,65,45,44.60534634,3.162733826,1,3.11098,11.40692667,10.40692667,123.217144
0.505260145,-0.505260145,0.18,-0.04,10.1,0.056302932,91.31219267,65,45,44.60534634,3.11664663,1,3.11098,11.40692667,10.40692667,123.2732245
0.530118472,-0.530118472,0.18,-0.04,9.8,0.010985486,91.57600021,65,45,44.60534634,3.099708333,1,3.11098,11.40692667,10.40692667,131.6850586
0.512235915,-0.512235915,0.18,-0.04,8.4,0.00010492,131.4443539,65,45,44.60534634,3.023037102,1,3.11098,11.40692667,10.40692667,135.5733316
0.487139329,-0.487139329,0.18,-0.04,8,0,211.4262019,65,45,44.60534634,3.001822807,1,3.11098,11.40692667,10.40692667,118.2571341
0.436864212,-0.436864212,0.18,-0.04,8.2,0,316.3593818,65,45,44.60534634,3.012392606,1,3.11098,11.40692667,10.40692667,94.74277793
0.41667737,-0.41667737,0.18,-0.04,8.2,0,369.3114572,65,45,44.60534634,3.012392606,1,3.11098,11.40692667,10.40692667,67.287006
0.406585025,-0.406585025,0.18,-0.04,9,0,395.2776391,65,45,44.60534634,3.055426786,1,3.11098,11.40692667,10.40692667,61.61754105
0.408020042,-0.408020042,0.18,-0.04,8.2,0,415.1063671,65,45,44.60534634,3.012392606,1,3.11098,11.40692667,10.40692667,58.13404044
0.411017752,-0.411017752,0.18,-0.04,8.4,0,429.5040057,65,45,44.60534634,3.023037102,1,3.11098,11.40692667,10.40692667,58.49080685
0.435746532,-0.435746532,0.18,-0.04,10.5,0.009485454,433.8795261,65,45,44.60534634,3.139521101,1,3.11098,11.40692667,10.40692667,59.90663782
0.470861814,-0.470861814,0.18,-0.04,11.8,0.085767626,407.3623549,65,45,44.60534634,3.216238722,1,3.11098,11.40692667,10.40692667,66.89572982
0.466814316,-0.466814316,0.18,-0.04,12.3,0.270009921,373.929927,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,78.34296205
0.42909429,-0.42909429,0.18,-0.04,13,0.232192767,329.5345722,65,45,44.60534634,3.290459615,1,3.11098,11.40692667,10.40692667,107.0619161
0.376047964,-0.376047964,0.18,-0.04,13.5,0.309739192,288.2231109,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,154.7385649
0.30179431,-0.30179431,0.18,-0.04,13.4,0.39627843,270.7344456,65,45,44.60534634,3.315967054,1,3.11098,11.40692667,10.40692667,203.6865356
0.257956272,-0.257956272,0.18,-0.04,14,0.283578997,259.9929528,65,45,44.60534634,3.354978431,1,3.11098,11.40692667,10.40692667,214.5789537
0.244332802,-0.244332802,0.18,-0.04,14.3,0.391870692,231.459227,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,233.4588728
0.243325294,-0.243325294,0.18,-0.04,14.8,0.592002503,187.255091,65,45,44.60534634,3.408444223,1,3.11098,11.40692667,10.40692667,214.810517
0.252655333,-0.252655333,0.18,-0.04,14.7,0.416415043,127.2267703,65,45,44.60534634,3.401667992,1,3.11098,11.40692667,10.40692667,196.3637237
0.271912761,-0.271912761,0.18,-0.04,15.1,0.575696932,114.2217983,65,45,44.60534634,3.428935872,1,3.11098,11.40692667,10.40692667,177.5588933
0.301526208,-0.301526208,0.18,-0.04,15.6,0.649878038,104.1822078,65,45,44.60534634,3.4636417,1,3.11098,11.40692667,10.40692667,176.4769133
0.374511995,-0.374511995,0.18,-0.04,15.6,0.311923722,78.87244387,65,45,44.60534634,3.4636417,1,3.11098,11.40692667,10.40692667,153.5707958
0.447651901,-0.447651901,0.18,-0.04,15.7,0.308231197,54.0366565,65,45,44.60534634,3.470667343,1,3.11098,11.40692667,10.40692667,128.6386639
0.501664399,-0.501664399,0.18,-0.04,14.6,0.231079449,71.49931146,65,45,44.60534634,3.394918651,1,3.11098,11.40692667,10.40692667,125.9586456
0.547501948,-0.547501948,0.18,-0.04,10.7,0.066619522,68.2020409,65,45,44.60534634,3.151084715,1,3.11098,11.40692667,10.40692667,134.8623446
0.546674152,-0.546674152,0.18,-0.04,9.1,0.027838109,80.06080462,65,45,44.60534634,3.060892665,1,3.11098,11.40692667,10.40692667,134.6029904
0.528607299,-0.528607299,0.18,-0.04,8.3,0.000511308,85.14926578,65,45,44.60534634,3.017705467,1,3.11098,11.40692667,10.40692667,122.6322658
0.503290727,-0.503290727,0.18,-0.04,8,0,116.0617539,65,45,44.60534634,3.001822807,1,3.11098,11.40692667,10.40692667,109.8777198
0.473135649,-0.473135649,0.18,-0.04,7.6,0,158.5045347,65,45,44.60534634,2.980904181,1,3.11098,11.40692667,10.40692667,95.06162416
0.455502062,-0.455502062,0.18,-0.04,6.7,0,216.5029963,65,45,44.60534634,2.934886792,1,3.11098,11.40692667,10.40692667,73.24143418
0.448461392,-0.448461392,0.18,-0.04,6.7,0,282.3595429,65,45,44.60534634,2.934886792,1,3.11098,11.40692667,10.40692667,58.59304465
0.451915307,-0.451915307,0.18,-0.04,6.5,0,336.979078,65,45,44.60534634,2.924852991,1,3.11098,11.40692667,10.40692667,54.43653712
0.455990499,-0.455990499,0.18,-0.04,7.2,0,372.1264337,65,45,44.60534634,2.960275087,1,3.11098,11.40692667,10.40692667,55.05378631
0.46457263,-0.46457263,0.18,-0.04,9.4,0.005372768,381.4434177,65,45,44.60534634,3.077408273,1,3.11098,11.40692667,10.40692667,57.72285807
0.475689958,-0.475689958,0.18,-0.04,11.4,0.060637189,366.4466403,65,45,44.60534634,3.19223694,1,3.11098,11.40692667,10.40692667,68.36323905
0.446888707,-0.446888707,0.18,-0.04,13.6,0.268395827,325.5391152,65,45,44.60534634,3.32886965,1,3.11098,11.40692667,10.40692667,90.57787314
0.419952501,-0.419952501,0.18,-0.04,15.5,0.259419628,280.9124769,65,45,44.60534634,3.456644444,1,3.11098,11.40692667,10.40692667,122.0570829
0.389075241,-0.389075241,0.18,-0.04,16.5,0.457277994,238.8816266,65,45,44.60534634,3.527915464,1,3.11098,11.40692667,10.40692667,166.0759667
0.360905025,-0.360905025,0.18,-0.04,17.1,0.724668069,189.389268,65,45,44.60534634,3.572106472,1,3.11098,11.40692667,10.40692667,190.5618665
0.338027609,-0.338027609,0.18,-0.04,17,0.460961976,97.1508749,65,45,44.60534634,3.564664583,1,3.11098,11.40692667,10.40692667,183.4399666
0.318965961,-0.318965961,0.18,-0.04,18.2,0.6782945,60.43332893,65,45,44.60534634,3.656066239,1,3.11098,11.40692667,10.40692667,181.968185
0.317191174,-0.317191174,0.18,-0.04,17.9,0.782017242,45.0423892,65,45,44.60534634,3.632779193,1,3.11098,11.40692667,10.40692667,177.377153
0.337615406,-0.337615406,0.18,-0.04,18.3,0.391965245,32.8298995,65,45,44.60534634,3.663895075,1,3.11098,11.40692667,10.40692667,184.3677108
0.369810161,-0.369810161,0.18,-0.04,18.3,0.421125938,35.71463875,65,45,44.60534634,3.663895075,1,3.11098,11.40692667,10.40692667,187.8331266
0.402054882,-0.402054882,0.18,-0.04,18.7,0.540198076,33.70380087,65,45,44.60534634,3.695548596,1,3.11098,11.40692667,10.40692667,191.3396149
0.442505768,-0.442505768,0.18,-0.04,17.8,0.298658489,26.39917094,65,45,44.60534634,3.625082627,1,3.11098,11.40692667,10.40692667,157.6661524
0.477443965,-0.477443965,0.18,-0.04,17,0.270721658,32.12715439,65,45,44.60534634,3.564664583,1,3.11098,11.40692667,10.40692667,127.5676565
0.508228395,-0.508228395,0.18,-0.04,15.7,0.168757732,51.67505714,65,45,44.60534634,3.470667343,1,3.11098,11.40692667,10.40692667,105.9555359
0.525723543,-0.525723543,0.18,-0.04,15,0.034163927,76.72048009,65,45,44.60534634,3.422078,1,3.11098,11.40692667,10.40692667,106.6008292
0.518704586,-0.518704586,0.18,-0.04,14.2,0.010267588,77.05736735,65,45,44.60534634,3.368187008,1,3.11098,11.40692667,10.40692667,103.934399
0.501447909,-0.501447909,0.18,-0.04,14,0.000114273,50.60855562,65,45,44.60534634,3.354978431,1,3.11098,11.40692667,10.40692667,112.406447
0.471233915,-0.471233915,0.18,-0.04,14.1,0,37.19667754,65,45,44.60534634,3.361569745,1,3.11098,11.40692667,10.40692667,92.6207997
0.418069052,-0.418069052,0.18,-0.04,13.5,0,32.66587946,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,74.42364194
0.389269981,-0.389269981,0.18,-0.04,12.7,0,35.85963531,65,45,44.60534634,3.271585086,1,3.11098,11.40692667,10.40692667,58.84031806
0.381416813,-0.381416813,0.18,-0.04,12.5,0,53.58925382,65,45,44.60534634,3.259121905,1,3.11098,11.40692667,10.40692667,55.19932691
0.370311768,-0.370311768,0.18,-0.04,12.3,0,77.47603217,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,53.72041684
0.367432664,-0.367432664,0.18,-0.04,11.9,0,100.8164592,65,45,44.60534634,3.222295669,1,3.11098,11.40692667,10.40692667,55.05378631
0.343588512,-0.343588512,0.18,-0.04,12,0.00121238,119.231186,65,45,44.60534634,3.228375472,1,3.11098,11.40692667,10.40692667,57.72285807
0.31974585,-0.31974585,0.18,-0.04,12.7,0.009883971,146.6289289,65,45,44.60534634,3.271585086,1,3.11098,11.40692667,10.40692667,68.36323905
0.309252949,-0.309252949,0.18,-0.04,13.7,0.064525629,169.5715181,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,90.57787314
0.28614954,-0.28614954,0.18,-0.04,15.3,0.09212869,180.7647918,65,45,44.60534634,3.442734406,1,3.11098,11.40692667,10.40692667,122.0570829
0.260489675,-0.260489675,0.18,-0.04,16.8,0.259564091,179.6900912,65,45,44.60534634,3.549873444,1,3.11098,11.40692667,10.40692667,166.0759667
0.236886234,-0.236886234,0.18,-0.04,17.6,0.559492271,152.782776,65,45,44.60534634,3.60978692,1,3.11098,11.40692667,10.40692667,190.5618665
0.219242313,-0.219242313,0.18,-0.04,18.6,0.328426639,71.29227276,65,45,44.60534634,3.687584052,1,3.11098,11.40692667,10.40692667,183.4399666
0.21844731,-0.21844731,0.18,-0.04,19.3,0.421699567,43.2368368,65,45,44.60534634,3.744067834,1,3.11098,11.40692667,10.40692667,181.968185
0.213037196,-0.213037196,0.18,-0.04,20.3,0.552849621,33.81838303,65,45,44.60534634,3.82782774,1,3.11098,11.40692667,10.40692667,177.377153
0.207117285,-0.207117285,0.18,-0.04,19.3,0.358596297,25.99477981,65,45,44.60534634,3.744067834,1,3.11098,11.40692667,10.40692667,184.3677108
0.207194267,-0.207194267,0.18,-0.04,19.7,0.415400674,31.72777981,65,45,44.60534634,3.777128035,1,3.11098,11.40692667,10.40692667,187.8331266
0.223502859,-0.223502859,0.18,-0.04,18.8,0.406249755,32.46248745,65,45,44.60534634,3.703547619,1,3.11098,11.40692667,10.40692667,191.3396149
0.259189863,-0.259189863,0.18,-0.04,17.8,0.220591747,26.18622744,65,45,44.60534634,3.625082627,1,3.11098,11.40692667,10.40692667,157.6661524
0.300989689,-0.300989689,0.18,-0.04,16.7,0.200165416,32.11493422,65,45,44.60534634,3.54252381,1,3.11098,11.40692667,10.40692667,127.5676565
0.332639261,-0.332639261,0.18,-0.04,16.9,0.125564976,51.66922091,65,45,44.60534634,3.557253638,1,3.11098,11.40692667,10.40692667,105.9555359
0.37627322,-0.37627322,0.18,-0.04,14.3,0.029808061,76.71499,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,106.6008292
0.411621096,-0.411621096,0.18,-0.04,12.2,0.011235985,77.22641185,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,103.934399
0.431716567,-0.431716567,0.18,-0.04,11.8,0.000221953,51.74899634,65,45,44.60534634,3.216238722,1,3.11098,11.40692667,10.40692667,112.406447
0.438759555,-0.438759555,0.18,-0.04,11.3,0,41.74367022,65,45,44.60534634,3.186292365,1,3.11098,11.40692667,10.40692667,92.6207997
0.440748737,-0.440748737,0.18,-0.04,10.1,0,45.02607641,65,45,44.60534634,3.11664663,1,3.11098,11.40692667,10.40692667,74.42364194
0.441811036,-0.441811036,0.18,-0.04,9.3,0,62.41704191,65,45,44.60534634,3.071883303,1,3.11098,11.40692667,10.40692667,58.84012995
0.438857595,-0.438857595,0.18,-0.04,9.3,0,100.1140431,65,45,44.60534634,3.071883303,1,3.11098,11.40692667,10.40692667,55.20235141
0.425214774,-0.425214774,0.18,-0.04,8.9,0,144.3178692,65,45,44.60534634,3.049980392,1,3.11098,11.40692667,10.40692667,53.70732916
0.404579791,-0.404579791,0.18,-0.04,9.3,0,177.8848857,65,45,44.60534634,3.071883303,1,3.11098,11.40692667,10.40692667,55.0751588
0.394461028,-0.394461028,0.18,-0.04,11.4,0.001966899,195.1786035,65,45,44.60534634,3.19223694,1,3.11098,11.40692667,10.40692667,57.45301063
0.376964044,-0.376964044,0.18,-0.04,13.4,0.014399144,202.5910059,65,45,44.60534634,3.315967054,1,3.11098,11.40692667,10.40692667,67.25648043
0.372370569,-0.372370569,0.18,-0.04,15.9,0.12594366,189.0462407,65,45,44.60534634,3.484804481,1,3.11098,11.40692667,10.40692667,84.90026508
0.359070813,-0.359070813,0.18,-0.04,17.1,0.159642837,162.6493243,65,45,44.60534634,3.572106472,1,3.11098,11.40692667,10.40692667,90.2776877
0.333226352,-0.333226352,0.18,-0.04,17.6,0.298466679,144.0321626,65,45,44.60534634,3.60978692,1,3.11098,11.40692667,10.40692667,85.8265908
0.31000743,-0.31000743,0.18,-0.04,18.2,0.535890016,120.3791943,65,45,44.60534634,3.656066239,1,3.11098,11.40692667,10.40692667,74.40698325
0.29595095,-0.29595095,0.18,-0.04,18.3,0.347590433,56.78582441,65,45,44.60534634,3.663895075,1,3.11098,11.40692667,10.40692667,65.51067725
0.288392074,-0.288392074,0.18,-0.04,18.4,0.534066082,36.78971082,65,45,44.60534634,3.671757511,1,3.11098,11.40692667,10.40692667,66.44957236
0.282455109,-0.282455109,0.18,-0.04,18.1,0.735812031,29.36223303,65,45,44.60534634,3.648270789,1,3.11098,11.40692667,10.40692667,69.07880329
0.285949089,-0.285949089,0.18,-0.04,18.2,0.446960971,22.22850134,65,45,44.60534634,3.656066239,1,3.11098,11.40692667,10.40692667,91.67721657
0.300229211,-0.300229211,0.18,-0.04,17.2,0.562022485,28.41878816,65,45,44.60534634,3.579579498,1,3.11098,11.40692667,10.40692667,103.7278168
0.332101613,-0.332101613,0.18,-0.04,16.5,0.562103821,29.73456865,65,45,44.60534634,3.527915464,1,3.11098,11.40692667,10.40692667,101.0968852
0.386832651,-0.386832651,0.18,-0.04,15.3,0.243494016,23.67894017,65,45,44.60534634,3.442734406,1,3.11098,11.40692667,10.40692667,85.26339512
0.444829791,-0.444829791,0.18,-0.04,14.9,0.221011127,30.14120637,65,45,44.60534634,3.415247505,1,3.11098,11.40692667,10.40692667,81.33216386
0.502279401,-0.502279401,0.18,-0.04,13.3,0.133536411,50.43623406,65,45,44.60534634,3.309553191,1,3.11098,11.40692667,10.40692667,84.19787821
0.546436614,-0.546436614,0.18,-0.04,12.3,0.03895907,76.09089647,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,97.23441157
0.570435887,-0.570435887,0.18,-0.04,12.3,0.027082753,77.2976969,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,99.18550973
0.567881468,-0.567881468,0.18,-0.04,12.1,0.001559258,51.83457524,65,45,44.60534634,3.234478261,1,3.11098,11.40692667,10.40692667,109.6326
0.559031478,-0.559031478,0.18,-0.04,12.1,0,41.25433234,65,45,44.60534634,3.234478261,1,3.11098,11.40692667,10.40692667,92.01444054
0.541415882,-0.541415882,0.18,-0.04,12.5,0,41.96469562,65,45,44.60534634,3.259121905,1,3.11098,11.40692667,10.40692667,77.55571502
0.517412699,-0.517412699,0.18,-0.04,12.3,0,58.0622772,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,59.13805647
0.513344151,-0.513344151,0.18,-0.04,12.3,0,82.50184772,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,51.61370295
0.508601938,-0.508601938,0.18,-0.04,12.2,0,95.92741733,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,43.08502487
0.512603482,-0.512603482,0.18,-0.04,12.2,0,103.5027984,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,41.07788779
0.523692819,-0.523692819,0.18,-0.04,12.4,0.004470548,108.3142449,65,45,44.60534634,3.252925856,1,3.11098,11.40692667,10.40692667,39.96479774
0.519526424,-0.519526424,0.18,-0.04,12.5,0.039462054,103.9500176,65,45,44.60534634,3.259121905,1,3.11098,11.40692667,10.40692667,40.44335783
0.490265423,-0.490265423,0.18,-0.04,13,0.135704024,100.0801256,65,45,44.60534634,3.290459615,1,3.11098,11.40692667,10.40692667,48.88832116
0.444470193,-0.444470193,0.18,-0.04,13.7,0.141832811,125.3353392,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,64.78197255
0.400233529,-0.400233529,0.18,-0.04,14.1,0.289330403,142.1918198,65,45,44.60534634,3.361569745,1,3.11098,11.40692667,10.40692667,73.65792316
0.375978909,-0.375978909,0.18,-0.04,14.1,0.522652975,163.7311393,65,45,44.60534634,3.361569745,1,3.11098,11.40692667,10.40692667,77.17402251
0.361247046,-0.361247046,0.18,-0.04,14.1,0.338117681,150.9537264,65,45,44.60534634,3.361569745,1,3.11098,11.40692667,10.40692667,87.63806326
0.364704558,-0.364704558,0.18,-0.04,14.6,0.422800582,161.4315262,65,45,44.60534634,3.394918651,1,3.11098,11.40692667,10.40692667,108.4967323
0.373154837,-0.373154837,0.18,-0.04,14.7,0.482840379,130.6301956,65,45,44.60534634,3.401667992,1,3.11098,11.40692667,10.40692667,121.833854
0.381251086,-0.381251086,0.18,-0.04,14.4,0.261906164,106.739889,65,45,44.60534634,3.3815,1,3.11098,11.40692667,10.40692667,116.7192076
0.397840339,-0.397840339,0.18,-0.04,14.1,0.316471957,72.00694307,65,45,44.60534634,3.361569745,1,3.11098,11.40692667,10.40692667,114.0498198
0.42295551,-0.42295551,0.18,-0.04,14.3,0.371774467,63.71456998,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,106.156807
0.464100097,-0.464100097,0.18,-0.04,13.7,0.168353135,73.29253941,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,90.50939495
0.512050984,-0.512050984,0.18,-0.04,13.1,0.197971769,106.0361749,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,95.01805971
0.562056979,-0.562056979,0.18,-0.04,12.3,0.205489492,112.5876632,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,102.9521401
0.594928622,-0.594928622,0.18,-0.04,11.7,0.074194437,72.26565308,65,45,44.60534634,3.210204503,1,3.11098,11.40692667,10.40692667,102.0420207
0.596226846,-0.596226846,0.18,-0.04,11.3,0.046730253,58.00709141,65,45,44.60534634,3.186292365,1,3.11098,11.40692667,10.40692667,92.70106814
0.572214311,-0.572214311,0.18,-0.04,11.1,0.001944262,56.16161679,65,45,44.60534634,3.174469388,1,3.11098,11.40692667,10.40692667,81.3060964
0.539914516,-0.539914516,0.18,-0.04,11.2,0,100.9304257,65,45,44.60534634,3.180369888,1,3.11098,11.40692667,10.40692667,67.23743781
0.500022135,-0.500022135,0.18,-0.04,11.5,0,151.4654229,65,45,44.60534634,3.198203738,1,3.11098,11.40692667,10.40692667,54.73858848
0.473681999,-0.473681999,0.18,-0.04,11.1,0,188.9575034,65,45,44.60534634,3.174469388,1,3.11098,11.40692667,10.40692667,52.38512234
0.460860647,-0.460860647,0.18,-0.04,10.7,0,212.9029975,65,45,44.60534634,3.151084715,1,3.11098,11.40692667,10.40692667,53.81000783
0.465907306,-0.465907306,0.18,-0.04,11,0,238.0968577,65,45,44.60534634,3.168590741,1,3.11098,11.40692667,10.40692667,53.54051946
0.484179204,-0.484179204,0.18,-0.04,11,0,256.7941301,65,45,44.60534634,3.168590741,1,3.11098,11.40692667,10.40692667,55.05378631
0.506937328,-0.506937328,0.18,-0.04,11.8,0.001640899,259.3182973,65,45,44.60534634,3.216238722,1,3.11098,11.40692667,10.40692667,57.72285807
0.525018001,-0.525018001,0.18,-0.04,13.1,0.041377126,261.0488713,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,68.36323905
0.507407639,-0.507407639,0.18,-0.04,13.7,0.233195345,251.2989844,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,90.57787314
0.471762871,-0.471762871,0.18,-0.04,14.8,0.25432918,236.0246447,65,45,44.60534634,3.408444223,1,3.11098,11.40692667,10.40692667,122.0570829
0.428696219,-0.428696219,0.18,-0.04,15.8,0.450792138,225.528688,65,45,44.60534634,3.477721545,1,3.11098,11.40692667,10.40692667,166.0759667
0.38985274,-0.38985274,0.18,-0.04,16.2,0.700542832,195.3231601,65,45,44.60534634,3.506227459,1,3.11098,11.40692667,10.40692667,190.5618665
0.364034824,-0.364034824,0.18,-0.04,16.8,0.433872274,107.8781518,65,45,44.60534634,3.549873444,1,3.11098,11.40692667,10.40692667,183.4399666
0.348230912,-0.348230912,0.18,-0.04,16.9,0.66515059,69.12345066,65,45,44.60534634,3.557253638,1,3.11098,11.40692667,10.40692667,181.968185
0.346630878,-0.346630878,0.18,-0.04,17.6,0.870278699,51.1358778,65,45,44.60534634,3.60978692,1,3.11098,11.40692667,10.40692667,177.377153
0.355309421,-0.355309421,0.18,-0.04,17.7,0.504432105,37.29590414,65,45,44.60534634,3.617418605,1,3.11098,11.40692667,10.40692667,184.3677108
0.374599683,-0.374599683,0.18,-0.04,17.1,0.623763348,38.11056261,65,45,44.60534634,3.572106472,1,3.11098,11.40692667,10.40692667,187.8331266
0.413495538,-0.413495538,0.18,-0.04,17,0.650927621,35.73957979,65,45,44.60534634,3.564664583,1,3.11098,11.40692667,10.40692667,191.3396149
0.457380768,-0.457380768,0.18,-0.04,17,0.305715576,27.65200896,65,45,44.60534634,3.564664583,1,3.11098,11.40692667,10.40692667,157.6661524
0.507615154,-0.507615154,0.18,-0.04,16.7,0.308226575,32.57387698,65,45,44.60534634,3.54252381,1,3.11098,11.40692667,10.40692667,127.5676565
0.548007521,-0.548007521,0.18,-0.04,16.3,0.230081738,51.75181362,65,45,44.60534634,3.513427105,1,3.11098,11.40692667,10.40692667,105.9555359
0.576368483,-0.576368483,0.18,-0.04,13.1,0.069543655,76.78495113,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,106.6008292
0.568896077,-0.568896077,0.18,-0.04,12.4,0.035903507,78.02265546,65,45,44.60534634,3.252925856,1,3.11098,11.40692667,10.40692667,103.934399
0.550701441,-0.550701441,0.18,-0.04,10.4,0.001027716,55.94812106,65,45,44.60534634,3.133771062,1,3.11098,11.40692667,10.40692667,112.406447
0.533496635,-0.533496635,0.18,-0.04,11.7,0,51.36240631,65,45,44.60534634,3.210204503,1,3.11098,11.40692667,10.40692667,92.6207997
0.527427506,-0.527427506,0.18,-0.04,12.3,0,53.59043787,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,74.42364194
0.515684595,-0.515684595,0.18,-0.04,12.1,0,54.10804762,65,45,44.60534634,3.234478261,1,3.11098,11.40692667,10.40692667,58.84031806
0.507422746,-0.507422746,0.18,-0.04,12.5,0,66.01980399,65,45,44.60534634,3.259121905,1,3.11098,11.40692667,10.40692667,55.19932691
0.511158726,-0.511158726,0.18,-0.04,13.1,0,83.00282777,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,53.72041684
0.51718369,-0.51718369,0.18,-0.04,13.4,0,94.37893777,65,45,44.60534634,3.315967054,1,3.11098,11.40692667,10.40692667,55.05378631
0.528380781,-0.528380781,0.18,-0.04,13.4,0.001217424,97.5242683,65,45,44.60534634,3.315967054,1,3.11098,11.40692667,10.40692667,57.72285807
0.517193451,-0.517193451,0.18,-0.04,14.3,0.007038671,112.0494284,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,68.36323905
0.483572446,-0.483572446,0.18,-0.04,14.7,0.027476704,130.2271813,65,45,44.60534634,3.401667992,1,3.11098,11.40692667,10.40692667,90.57787314
0.44811561,-0.44811561,0.18,-0.04,15,0.038075634,154.7748641,65,45,44.60534634,3.422078,1,3.11098,11.40692667,10.40692667,122.0570829
0.408553216,-0.408553216,0.18,-0.04,15.4,0.077892255,179.900276,65,45,44.60534634,3.449675403,1,3.11098,11.40692667,10.40692667,166.0759667
0.374420923,-0.374420923,0.18,-0.04,15.6,0.13109323,180.7357959,65,45,44.60534634,3.4636417,1,3.11098,11.40692667,10.40692667,190.5618665
0.345026357,-0.345026357,0.18,-0.04,16.1,0.078791094,115.3516487,65,45,44.60534634,3.49905726,1,3.11098,11.40692667,10.40692667,183.4399666
0.328890607,-0.328890607,0.18,-0.04,16.8,0.106558373,82.12989225,65,45,44.60534634,3.549873444,1,3.11098,11.40692667,10.40692667,181.968185
0.333712689,-0.333712689,0.18,-0.04,17.5,0.207205478,58.38219955,65,45,44.60534634,3.602187368,1,3.11098,11.40692667,10.40692667,177.377153
0.346743736,-0.346743736,0.18,-0.04,17.9,0.152366984,37.11863516,65,45,44.60534634,3.632779193,1,3.11098,11.40692667,10.40692667,184.3677108
